source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\archive (3)\Test\surprise\ffhq_363.png,archive (3),test,test,surprise,surprise,6,a456e65cc8adc9962b310277165929c5562f35d1be66a063d677c2e750e67f4f,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_364.png,archive (3),test,test,surprise,surprise,6,3ad5f3999301d4247e865bbde66e8e4029e91e71794a518e9931ebf9c1794e4f,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_365.png,archive (3),test,test,surprise,surprise,6,13dbef4f27e7b07cc0dcc80d67c63b393e5858c7a989a3a2ae920cf626c55de4,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_366.png,archive (3),test,test,surprise,surprise,6,7ebfec2f1ad87eb28e5505cc435fc6e45eeda17a4896175006a1fc4d39f5c858,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_367.png,archive (3),test,test,surprise,surprise,6,a586771f7488894403d8c675f36cd650e45ab3503e81d0a47e3a5cb053299830,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_368.png,archive (3),test,test,surprise,surprise,6,e517bd59a114943697028baf90a6f081d32c2ec9cc6f5b9e9d7989d872b24b3a,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_369.png,archive (3),test,test,surprise,surprise,6,21d562667c34f51a3749bcc54f491e85d78b65e8c2f7f3ffe1883ba184875dd1,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_370.png,archive (3),test,test,surprise,surprise,6,631e27a7461954078cb314f0ccca401624e92b95189d266ba774332fc1925569,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_371.png,archive (3),test,test,surprise,surprise,6,1595bd24a9b973a2ded20e806c188a96a1af3c2947a04394c535aaf736ea7a53,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_372.png,archive (3),test,test,surprise,surprise,6,621bfed4b8884804844aa4e2d4e65d4d8e60df09091d852be6d3f31f93c02240,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_373.png,archive (3),test,test,surprise,surprise,6,4d57b9d1c6499983b691480be2e06bd280b1c1d5d09d2ae78c4823ca599f50e5,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_374.png,archive (3),test,test,surprise,surprise,6,53c56afcec94eff2b37c2456805266f7abe5a8ae8603b39425add6efe17e7ce6,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_375.png,archive (3),test,test,surprise,surprise,6,f76744f54616d1b8a2db33f16197ea522c1c393cf58a5cc6c519cc9d80891707,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_376.png,archive (3),test,test,surprise,surprise,6,35865c61ed2c73aa137babddedd3e31b546567f0e38d66eb0b75ea7853ae15a3,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_377.png,archive (3),test,test,surprise,surprise,6,e8dd33a75af5c764cfd9d3d691585124351bb010516298d9812636c7e27c584d,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_378.png,archive (3),test,test,surprise,surprise,6,4ae5d845319cb80fbc6045880a120b4c1c19c18baf60564744d3728e7290078b,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_379.png,archive (3),test,test,surprise,surprise,6,f6c236695b1ad835ef85421221b5c3cbd3429be9d8912c26f7b9f594b634958e,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_38.png,archive (3),test,test,surprise,surprise,6,7633e9386fb9f4a38713ee446095e6ffd594c43061e7e15f4983a609084ef5e6,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_380.png,archive (3),test,test,surprise,surprise,6,6144d10a03162f08742c10cc869cbde44e56f0a6d0d10c2f26da64368c42b381,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_381.png,archive (3),test,test,surprise,surprise,6,fce20f1ba6d4fa71d84d943fdc7bd496d50ec5e8cbe7b7037d0f307373bfa81e,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_382.png,archive (3),test,test,surprise,surprise,6,11191ac35704b9719d63c2eff7d28c59f4fb513c317189f846c4233053c07f8a,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_383.png,archive (3),test,test,surprise,surprise,6,6138b94e30bcc508a83eff6c4dbcb93fdfd29587de1ca45df6a10158fa40817e,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_384.png,archive (3),test,test,surprise,surprise,6,bb85e4680b52bfffb82316845d44dc120d69d57e6087fe7b1defb309c0990c54,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_385.png,archive (3),test,test,surprise,surprise,6,e8f9492d7e32cc3eeead95e33e53a1c457ab686d5c573343a639c42bcc364279,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_387.png,archive (3),test,test,surprise,surprise,6,48fd9aaf692a9cec9eaa91908377586dc7f7421f786fd0ea94f749a32a50901b,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_388.png,archive (3),test,test,surprise,surprise,6,224991af8db336debf1ab138c0ab775cf52042e189356edec25aa1d42a6e60e9,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_389.png,archive (3),test,test,surprise,surprise,6,6a6f38bbc3cfedccb2c79737cfa25b32626121b37340b46f62260089945e2cfa,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_39.png,archive (3),test,test,surprise,surprise,6,933a62354bc59ba203601c0b3058aee739834e5ef9afd22a8d7e22088ea3dda2,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_390.png,archive (3),test,test,surprise,surprise,6,827fe033ace4c8d61f6c87b059666b411bff26a70a82124552f286d0de231acf,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_391.png,archive (3),test,test,surprise,surprise,6,53276f94f522379041dc6caf208e7882f329a75f4d3da78bbf3f201c7e740709,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_392.png,archive (3),test,test,surprise,surprise,6,173ccf04541f3b1778cdb34a3fb487e0eead8ce7b1e2cf685b4c6a18902f2abf,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_393.png,archive (3),test,test,surprise,surprise,6,4cd8e4e2c750a9df63d1695fb3ec60e90cddf17779f17fc87dba9e26c8418563,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_395.png,archive (3),test,test,surprise,surprise,6,5a493c26c0056841b3b8c2619055e8f644d1ef1d23836bfeb681df57b621388f,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_396.png,archive (3),test,test,surprise,surprise,6,bf6cadd3dd82aaf8979fa916aec82a9da90bfc4d0c5d1807cf30fdfc211ddcf8,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_397.png,archive (3),test,test,surprise,surprise,6,6f0877dca99544a4c74f86c8ff093613792b35e428f5190fbbd52641504b1b28,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_398.png,archive (3),test,test,surprise,surprise,6,c7c4e106171764a2b613f391bcf2fe996c3e2e6a496d5bf9f1b1346b59469e29,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_399.png,archive (3),test,test,surprise,surprise,6,1aae85a39389d3b9f93d8b6840178c4e1f3b28f67639fcb059a661bdddac0676,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_4.png,archive (3),test,test,surprise,surprise,6,0dc5526010ad740482dafdc00b829764fca26d3ba135e09b634e0343ecab0a7b,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_40.png,archive (3),test,test,surprise,surprise,6,ebf9cd7452b0a760275b3df2f51085c1c145127dae7e4ef326460c7c9831e0e6,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_400.png,archive (3),test,test,surprise,surprise,6,ee928e7b7f4b92a2e2e863874ba4c6fae25814ae073faf0bee4947fd99456897,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_401.png,archive (3),test,test,surprise,surprise,6,a096f1d9f98d749486e5395816d4e89e4572ad7588fc3563b9e69344309e8124,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_403.png,archive (3),test,test,surprise,surprise,6,24bdd2dcb6250e640e1c11f123d879244cd0bc9c44d3cecc545fcbb17dee49b1,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_404.png,archive (3),test,test,surprise,surprise,6,0b4436fccd4f487a32a9dcc6a4a55a975cd8d68d811258e8669c23bdeb213b70,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_405.png,archive (3),test,test,surprise,surprise,6,f62612b1bc4b0d7601d918eb9353da4c39875c71c11f66753dac4f8954177bec,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_406.png,archive (3),test,test,surprise,surprise,6,54411e0087bd5c1b703a1d8f826c3aad23da82dda4080ce09e6c4e46e509daae,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_407.png,archive (3),test,test,surprise,surprise,6,02705b74af945a940f77ff215451bc1fc9caa1e81b31ea5caa7aae179e4c7a8b,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_408.png,archive (3),test,test,surprise,surprise,6,de958955b4ccdd89fe311e90006a5bdb8d5d789de5da6c562b8d83dd5f1b5053,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_409.png,archive (3),test,test,surprise,surprise,6,2a95a6b445534269578bcd1fce0db799d32857efcdc84a725f5614215b9a1895,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_41.png,archive (3),test,test,surprise,surprise,6,42c5b460cbe598ab38bfc6e9d5ce858fd0e351469a47dc7ab370f440390e9327,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_410.png,archive (3),test,test,surprise,surprise,6,67fb0b2df08711f18c22feae9c84a40cd67ef3f86cd86cb11f9bd4ca3c513329,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_412.png,archive (3),test,test,surprise,surprise,6,b2e3ab55124d5bf2cd61e42fa147efa01d41b268aea9096eaab7ef5bb788790c,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_413.png,archive (3),test,test,surprise,surprise,6,c9b25106c413898153230238f367a2336817d642a948498db582323f682831a3,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_414.png,archive (3),test,test,surprise,surprise,6,0424c1afea303f90c78d473ad036a4f81c4da73717b9e0882ffab53082b3b2f1,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_415.png,archive (3),test,test,surprise,surprise,6,4b88075d223d8427927f640f2342a375ef6456aaac1f7da83d46b69a476156d3,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_416.png,archive (3),test,test,surprise,surprise,6,fe64c2ba2f50420ec21d28b704b2f4bb53b0bd750b83e7d66018af1a06f6a7cb,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_417.png,archive (3),test,test,surprise,surprise,6,559030798f2560b1e2b900c78f14f9acc970707a5620f9925312527b13f9ca69,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_418.png,archive (3),test,test,surprise,surprise,6,28404e4a1d2c58c8c84f4205c39dc85b62a42744f4dab8f8c5599ac7ccdbfc08,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_419.png,archive (3),test,test,surprise,surprise,6,0514c67dde3bd6d967cc375d7660b255ad7ce27d09e8486c8ffbc5b6cfbe5210,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_42.png,archive (3),test,test,surprise,surprise,6,ea73cf2a00927d91e4e0252866de0482e01a53f27f734e0678113a298adb00b6,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_420.png,archive (3),test,test,surprise,surprise,6,f9701ca633aa586c8b978b22eef4a974d642eb2453a5f96971c1786d9c5cb890,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_421.png,archive (3),test,test,surprise,surprise,6,36dd2e36c269bbbdb7f7ef6c5702be0c63f44b1821dcb35d9cd668cdabc874f5,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_422.png,archive (3),test,test,surprise,surprise,6,1bdebee5981be9bffed79ad00b4bc04a28769746d77eb37cfd4e593b29d7f71e,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_423.png,archive (3),test,test,surprise,surprise,6,315a6bcef3377dd20cd778c1e05b5143259234dd5d687e02ec4ba1dae1c03e3f,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_425.png,archive (3),test,test,surprise,surprise,6,1d8733578418937e778cec60812394edbd770a50c4f94a2fc3502152f15087d0,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_426.png,archive (3),test,test,surprise,surprise,6,39a73564352c5a03fc54fcdc70bf4c3b35ddc87bdfe47480bbbb142b589fca29,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_427.png,archive (3),test,test,surprise,surprise,6,4119424c9104a6a81863a74ddca15feff72655e5dc2c880610ce69f19e2048c6,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_428.png,archive (3),test,test,surprise,surprise,6,c66c46fe420ab5c5cf41ef832ad0036874e434ba2389b2a63d95773b57cf9e41,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_429.png,archive (3),test,test,surprise,surprise,6,ed6d6bc22dbf9728da747c1112cdac50e5de8f0368e0e9c665ffd8253adaefad,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_43.png,archive (3),test,test,surprise,surprise,6,e8fea96edd991a1a6127184f1a4017c2298affbf5ac8be67fbc5c9767c0816ec,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_430.png,archive (3),test,test,surprise,surprise,6,63c3732a8d66ce2e617f1b027cbc029bcd0eb7e95e6fcd34d809b93192bb6636,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_431.png,archive (3),test,test,surprise,surprise,6,78a7fccd7422aa614ec5b260914928696d7a5ff6c4738c3dce869bb9d1bf67de,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_432.png,archive (3),test,test,surprise,surprise,6,2d8d183cdb350edddbc6e9ac261ecbdb4fc83833adcc88832eca2208d5a245b4,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_433.png,archive (3),test,test,surprise,surprise,6,42607022be5bb7a2649f83aaf1d9d8118f90310598c904367792ac7a3b48fefb,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_434.png,archive (3),test,test,surprise,surprise,6,5b50b943772f4696d16c82a8e9689bf4ce650e341378340ed54cb9a3fef7eed3,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_435.png,archive (3),test,test,surprise,surprise,6,4bfd0d1d915518871148c79f2825dc22b07858e1fef990a5a9d6298f1d8db286,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_436.png,archive (3),test,test,surprise,surprise,6,a21fe10bff812e9b719ab77e62972a4eb18c688c254d98f02d54d43552f02bd0,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_437.png,archive (3),test,test,surprise,surprise,6,1874f29198c440f3e6199f9d9a74ff054654cc5a641af880536d4dab68078658,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_438.png,archive (3),test,test,surprise,surprise,6,ef2e7f00727960254632f782e4b7d23da61d5ee6d6d36f8eca3647d683482621,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_439.png,archive (3),test,test,surprise,surprise,6,79070494922eddbdd24a29f1a93b440245522e335daf1772fcab34a3fc88d7c5,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_440.png,archive (3),test,test,surprise,surprise,6,8b4f4ae67155df4902e1955c585ed15a17e083b39870caf60d55a5ff73b45971,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_441.png,archive (3),test,test,surprise,surprise,6,dd187da432e23ce87faea24b2bf141432824d4ece68b42bc3ee62ecc93f3f002,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_442.png,archive (3),test,test,surprise,surprise,6,06edd2a2d4a983f56415b5b0917cd8be6135ad3c022f8af229874919d5632bd4,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_443.png,archive (3),test,test,surprise,surprise,6,60a0bd7fafec744addf31161aad3d5e3d962fa41f212ac4119390003c3bbe4c8,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_444.png,archive (3),test,test,surprise,surprise,6,d4716f12ae151f4d23f10cd67c1c22f0d9026269af87c1617512064649653653,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_445.png,archive (3),test,test,surprise,surprise,6,3879209dc6ddb3e588fc95527e094737a8e02396c4a13c8301868469a3a76e79,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_446.png,archive (3),test,test,surprise,surprise,6,3a0d9c1496b5bef846d2ec5ee439bf27460498391f6b072a190f0dcf62d832ac,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_447.png,archive (3),test,test,surprise,surprise,6,788d2759860521a631106e79e7c69bc7a198365b39d36dd9ac3fc448574be18e,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_448.png,archive (3),test,test,surprise,surprise,6,6f16e1b2608de57627901ac0630734345ae38ccf1e0075c27c669a35aa669647,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_449.png,archive (3),test,test,surprise,surprise,6,6f723685e01e9bf425a9641ff82eaad0812abcfeb21d75f0ed2d8bea15972c13,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_45.png,archive (3),test,test,surprise,surprise,6,170e92a1367f75f7590bb3b675ab4977f4fadce72cb3c0b6a61f968632454441,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_450.png,archive (3),test,test,surprise,surprise,6,d492b6be5e413d5ee56fd7ab2803e3eda07b0894ebc170c225583273b116dc05,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_451.png,archive (3),test,test,surprise,surprise,6,2311bb2926ac83addf6aac4b802e0b7e5871bf4f9d0f15f6e28535a59003ccf5,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_453.png,archive (3),test,test,surprise,surprise,6,5bf08b89b7d46e6a49b2f7bf28b5d386789f5eaee567a0d45ff3e03cea16b6df,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_454.png,archive (3),test,test,surprise,surprise,6,1c412d81129543d843e061d4aa045654225919aebe226b69d28b8dd0e7a84d74,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_455.png,archive (3),test,test,surprise,surprise,6,a0820b2f17ebcf1500f6d5b4bfafa9ed889e4fcbef1173ad34ee843558dc8af3,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_456.png,archive (3),test,test,surprise,surprise,6,3e5e467a5f2a6a0fbcb0f1e18c5b9fc9a785185abce71f7c930157a92ff1c0da,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_457.png,archive (3),test,test,surprise,surprise,6,c47611c6de47eb15c6b7bd2bea2445649b25ec200ad0afb0aed5c31d8b8afd03,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_458.png,archive (3),test,test,surprise,surprise,6,6e0e3041362a2daa88c167fafdb3bf5f68c1b7f082f06608a9f7957ff2a1204f,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_459.png,archive (3),test,test,surprise,surprise,6,3155798d9296dd248e684a0d17dd8fc79a13c969b3f24f60098e0f8b38c80d61,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_46.png,archive (3),test,test,surprise,surprise,6,3535ec029d21c3df2a068bbc2590bfb62ca66258f73ecf168d8db00c71020e10,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_460.png,archive (3),test,test,surprise,surprise,6,c41cea26125a7bb117d1a3052eacaf18d06c5414fd88e67d4ea53b30c52a71ba,96,96,3,PNG,included,directory,
K:\人脸数据集\archive (3)\Test\surprise\ffhq_462.png,archive (3),test,test,surprise,surprise,6,02546848e285bde02b0366bf24c95cea5cc198ff045fb3821fd8515a339ac02e,96,96,3,PNG,included,directory,
